	token	label	distance
42	Assistentin	32	3.386906623840332
1325	krankenschwestern	32	3.386906623840332
1333	kunde	32	3.386906623840332
1031	frauen	32	3.386906623840332
1039	freundinnen	32	3.386906623840332
1150	hebamme	32	3.386906623840332
1334	kundin	32	3.386906623840332
1335	kundinnen	32	3.386906623840332
1029	frau	32	3.386906623840332
2078	zwillingsschwester	32	3.386906623840332
1874	tochter	32	3.386906623840332
111	Chefin	32	3.386906623840332
431	Mutter	32	3.386906623840332
1754	schwestern	32	3.386906623840332
522	Schwiegermutter	32	3.386906623840332
1756	schwiegertochter	32	3.386906623840332
704	arzthelferin	32	3.386906623840332
1534	nachbarin	32	3.386906623840332
1542	nachtschwester	32	3.386906623840332
541	Sprechstundenhilfe	32	3.386906623840332
126	Cousine	32	3.386906623840332
1819	stationsschwester	32	3.386906623840332
550	Studienfreundin	32	3.386906623840332
1624	pfleger	32	3.386906623840332
1625	pflegerin	32	3.386906623840332
1626	pflegerinnen	32	3.386906623840332
340	Kollegin	32	3.386906623840332
572	Tochter	32	3.386906623840332
480	Praktikantin	32	3.386906623840332
170	Enkelin	32	3.386906623840332
1590	oberschwester	32	3.386906623840332
1752	schwester	32	3.386906623840332
169	Empfangsdame	32	3.386906623840332
1491	mitarbeiterin	32	3.386906623840332
207	Freundin	32	3.386906623840332
495	Rentnerin	32	3.386906623840332
441	Noah	0	3.3984405994415283
399	Mario	0	3.3984405994415283
396	Marie	0	3.3984405994415283
395	Marianne	0	3.3984405994415283
468	Paulina	0	3.3984405994415283
35	Ariane	0	3.3984405994415283
56	Bea	0	3.3984405994415283
394	Marian	0	3.3984405994415283
393	Margot	0	3.3984405994415283
392	Margit	0	3.3984405994415283
472	Petra	0	3.3984405994415283
390	Marco	0	3.3984405994415283
389	Marcel	0	3.3984405994415283
388	Marc	0	3.3984405994415283
387	Mandy	0	3.3984405994415283
384	Magnus	0	3.3984405994415283
383	Magali	0	3.3984405994415283
382	Luzia	0	3.3984405994415283
380	Luise	0	3.3984405994415283
473	Petro	0	3.3984405994415283
378	Ludger	0	3.3984405994415283
205	Franziska	0	3.3984405994415283
377	Lucia	0	3.3984405994415283
475	Pierre	0	3.3984405994415283
376	Lucas	0	3.3984405994415283
400	Marius	0	3.3984405994415283
402	Marla	0	3.3984405994415283
466	Patrizia	0	3.3984405994415283
109	Charlotte	0	3.3984405994415283
451	Olivia	0	3.3984405994415283
440	Nina	0	3.3984405994415283
439	Nicola	0	3.3984405994415283
438	Nicki	0	3.3984405994415283
48	Aurelia	0	3.3984405994415283
458	Oskar	0	3.3984405994415283
459	Pamela	0	3.3984405994415283
428	Mona	0	3.3984405994415283
41	Arztfrau	0	3.3984405994415283
460	Pankraz	0	3.3984405994415283
424	Mira	0	3.3984405994415283
423	Mila	0	3.3984405994415283
45	Astrid	0	3.3984405994415283
421	Mia	0	3.3984405994415283
418	Melina	0	3.3984405994415283
224	Gerda	0	3.3984405994415283
375	Lisa	0	3.3984405994415283
410	Matti	0	3.3984405994415283
409	Matthies	0	3.3984405994415283
408	Matthias	0	3.3984405994415283
407	Matteo	0	3.3984405994415283
53	Bastian	0	3.3984405994415283
211	Gabriele	0	3.3984405994415283
404	Martha	0	3.3984405994415283
210	Gabriel	0	3.3984405994415283
403	Marlene	0	3.3984405994415283
419	Melissa	0	3.3984405994415283
412	Mechthild	0	3.3984405994415283
366	Levi	0	3.3984405994415283
228	Gerti	0	3.3984405994415283
313	Josefa	0	3.3984405994415283
312	Josef	0	3.3984405994415283
15	Andreas	0	3.3984405994415283
14	Andrea	0	3.3984405994415283
243	Gudrun	0	3.3984405994415283
310	Jonas	0	3.3984405994415283
13	Anastasia	0	3.3984405994415283
309	Jojo	0	3.3984405994415283
308	Joana	0	3.3984405994415283
306	Jessica	0	3.3984405994415283
11	Alma	0	3.3984405994415283
244	Gunnar	0	3.3984405994415283
301	Jasmin	0	3.3984405994415283
300	Jannis	0	3.3984405994415283
299	Janine	0	3.3984405994415283
298	Jana	0	3.3984405994415283
297	Jan	0	3.3984405994415283
267	Helene	0	3.3984405994415283
269	Henrik	0	3.3984405994415283
271	Herta	0	3.3984405994415283
2	Adelheid	0	3.3984405994415283
253	Hanno	0	3.3984405994415283
274	Hilde	0	3.3984405994415283
314	Julia	0	3.3984405994415283
251	Hannelore	0	3.3984405994415283
1859	tatjanas	0	3.3984405994415283
1858	tatjana	0	3.3984405994415283
286	Ilona	0	3.3984405994415283
287	Ina	0	3.3984405994415283
289	Inga	0	3.3984405994415283
293	Irina	0	3.3984405994415283
250	Hanna	0	3.3984405994415283
17	Angelika	0	3.3984405994415283
315	Julian	0	3.3984405994415283
316	Jörg	0	3.3984405994415283
237	Gitta	0	3.3984405994415283
28	Antonia	0	3.3984405994415283
236	Gisela	0	3.3984405994415283
353	Kristina	0	3.3984405994415283
355	Käthe	0	3.3984405994415283
359	Lea	0	3.3984405994415283
27	Anton	0	3.3984405994415283
360	Leander	0	3.3984405994415283
363	Lena	0	3.3984405994415283
364	Leni	0	3.3984405994415283
365	Leonore	0	3.3984405994415283
368	Lili	0	3.3984405994415283
369	Liliane	0	3.3984405994415283
370	Lilly	0	3.3984405994415283
362	Leila	0	3.3984405994415283
373	Lioba	0	3.3984405994415283
26	Ansgar	0	3.3984405994415283
24	Anouk	0	3.3984405994415283
18	Angelina	0	3.3984405994415283
317	Kai	0	3.3984405994415283
318	Karin	0	3.3984405994415283
19	Anina	0	3.3984405994415283
323	Kathi	0	3.3984405994415283
20	Annalena	0	3.3984405994415283
25	Anselm	0	3.3984405994415283
21	Annelie	0	3.3984405994415283
325	Katrin	0	3.3984405994415283
22	Annemarie	0	3.3984405994415283
23	Annika	0	3.3984405994415283
242	Grete	0	3.3984405994415283
334	Kitty	0	3.3984405994415283
240	Grace	0	3.3984405994415283
324	Katja	0	3.3984405994415283
477	Poldi	0	3.3984405994415283
463	Pascal	0	3.3984405994415283
151	Doro	0	3.3984405994415283
583	Ulrike	0	3.3984405994415283
1647	raphaelas	0	3.3984405994415283
83	Birger	0	3.3984405994415283
81	Bianca	0	3.3984405994415283
171	Enrico	0	3.3984405994415283
570	Tina	0	3.3984405994415283
569	Tilla	0	3.3984405994415283
567	Therese	0	3.3984405994415283
565	Theo	0	3.3984405994415283
103	Carla	0	3.3984405994415283
563	Tessa	0	3.3984405994415283
557	Tanja	0	3.3984405994415283
181	Eva	0	3.3984405994415283
554	Suzi	0	3.3984405994415283
553	Susanne	0	3.3984405994415283
880	dannhoff	0	3.3984405994415283
184	Fabian	0	3.3984405994415283
104	Carlo	0	3.3984405994415283
72	Bertha	0	3.3984405994415283
185	Fabio	0	3.3984405994415283
544	Stefanie	0	3.3984405994415283
153	Dorothee	0	3.3984405994415283
534	Sira	0	3.3984405994415283
533	Simone	0	3.3984405994415283
105	Carola	0	3.3984405994415283
127	Daisy	0	3.3984405994415283
188	Fanny	0	3.3984405994415283
85	Birthe	0	3.3984405994415283
204	Francesco	0	3.3984405994415283
1418	löwenvilla	0	3.3984405994415283
158	Eileen	0	3.3984405994415283
152	Dorothea	0	3.3984405994415283
163	Elly	0	3.3984405994415283
618	Wanda	0	3.3984405994415283
616	Wally	0	3.3984405994415283
613	Viviane	0	3.3984405994415283
612	Vivi	0	3.3984405994415283
150	Dora	0	3.3984405994415283
609	Viola	0	3.3984405994415283
148	Donato	0	3.3984405994415283
147	Donata	0	3.3984405994415283
608	Vinzenz	0	3.3984405994415283
606	Vicky	0	3.3984405994415283
135	Desiree	0	3.3984405994415283
133	Delia	0	3.3984405994415283
164	Ellys	0	3.3984405994415283
598	Verena	0	3.3984405994415283
596	Vera	0	3.3984405994415283
130	Danny	0	3.3984405994415283
593	Vanessa	0	3.3984405994415283
166	Elvira	0	3.3984405994415283
87	Björn	0	3.3984405994415283
167	Emely	0	3.3984405994415283
128	Daniela	0	3.3984405994415283
168	Emilia	0	3.3984405994415283
124	Cornelia	0	3.3984405994415283
537	Sonja	0	3.3984405994415283
106	Carolin	0	3.3984405994415283
193	Felix	0	3.3984405994415283
194	Fenja	0	3.3984405994415283
511	Sascha	0	3.3984405994415283
114	Christoph	0	3.3984405994415283
509	Sabrina	0	3.3984405994415283
1489	miriams	0	3.3984405994415283
508	Rupert	0	3.3984405994415283
490	Randolf	0	3.3984405994415283
491	Raphaela	0	3.3984405994415283
506	Romy	0	3.3984405994415283
492	Rebecca	0	3.3984405994415283
123	Cora	0	3.3984405994415283
505	Romana	0	3.3984405994415283
504	Roloff	0	3.3984405994415283
198	Fine	0	3.3984405994415283
494	Renate	0	3.3984405994415283
498	Ricarda	0	3.3984405994415283
115	Cindy	0	3.3984405994415283
199	Fiona	0	3.3984405994415283
116	Claire	0	3.3984405994415283
192	Felicitas	0	3.3984405994415283
122	Conrad	0	3.3984405994415283
1487	miri	0	3.3984405994415283
203	Franca	0	3.3984405994415283
121	Conny	0	3.3984405994415283
489	Ramona	0	3.3984405994415283
487	Raimund	0	3.3984405994415283
108	Charlott	0	3.3984405994415283
1488	miriam	0	3.3984405994415283
201	Firmin	0	3.3984405994415283
119	Claudia	0	3.3984405994415283
65	Benno	0	3.3984405994415283
525	Sebastian	0	3.3984405994415283
117	Clarissa	0	3.3984405994415283
189	Fatma	0	3.3984405994415283
1490	mirja	0	3.3984405994415283
1730	schmerzen	43	3.4131343364715576
1718	scham	43	3.4131343364715576
1945	verletzen	43	3.4131343364715576
1946	verletzt	43	3.4131343364715576
1992	weh	43	3.4131343364715576
1530	müde	43	3.4131343364715576
1758	schwindlig	43	3.4131343364715576
1995	wehtat	43	3.4131343364715576
1757	schwindelig	43	3.4131343364715576
802	blass	43	3.4131343364715576
985	erschöpft	43	3.4131343364715576
1996	wehtun	43	3.4131343364715576
1374	leid	43	3.4131343364715576
1993	wehgetan	43	3.4131343364715576
1904	unendlich	43	3.4131343364715576
680	angst	43	3.4131343364715576
1738	schrecklich	43	3.4131343364715576
2070	zumute	43	3.4131343364715576
967	entsetzlich	43	3.4131343364715576
2034	wohler	43	3.4131343364715576
698	anästhesisten	17	3.436004161834717
245	Gynäkologin	17	3.436004161834717
8	Allgemeinmediziner	17	3.436004161834717
257	Hausarzt	17	3.436004161834717
112	Chirurg	17	3.436004161834717
1126	gynäkologe	17	3.436004161834717
1127	gynäkologen	17	3.436004161834717
1128	gynäkologie	17	3.436004161834717
703	arztes	17	3.436004161834717
292	Internistin	17	3.436004161834717
2084	Ärztin	17	3.436004161834717
113	Chirurgie	17	3.436004161834717
718	augenärztin	17	3.436004161834717
1307	klinikchefin	17	3.436004161834717
1579	notarzt	17	3.436004161834717
415	Mediziner	17	3.436004161834717
1561	neurologen	17	3.436004161834717
67	Bergdoktor	17	3.436004161834717
1349	landarztes	17	3.436004161834717
1348	landarzt	17	3.436004161834717
40	Arzt	17	3.436004161834717
526	Seefeld	17	3.436004161834717
437	Neurologe	17	3.436004161834717
1351	landdoktor	17	3.436004161834717
43	Assistenzarzt	17	3.436004161834717
447	Notärztin	17	3.436004161834717
449	Oberarzt	17	3.436004161834717
465	Patientin	17	3.436004161834717
1291	kinderarzt	17	3.436004161834717
485	Psychologin	17	3.436004161834717
1295	kinderärztin	17	3.436004161834717
1309	klinikleiter	17	3.436004161834717
61	Belegbett	17	3.436004161834717
44	Assistenzärztin	17	3.436004161834717
186	Facharzt	17	3.436004161834717
1350	landarztpraxis	17	3.436004161834717
850	chirurgisch	17	3.436004161834717
1818	stationsarzt	17	3.436004161834717
336	Klinikchef	17	3.436004161834717
30	Anästhesistin	17	3.436004161834717
846	chefarzt	17	3.436004161834717
847	chefarztes	17	3.436004161834717
1032	frauenarzt	17	3.436004161834717
29	Anästhesist	17	3.436004161834717
1668	rettungsarzt	17	3.436004161834717
1636	psychiater	17	3.436004161834717
637	Zürich	39	3.442568302154541
2091	österreich	39	3.442568302154541
254	Hannover	39	3.442568302154541
1424	mailand	39	3.442568302154541
1027	frankfurt	39	3.442568302154541
1034	freiburg	39	3.442568302154541
1268	kanada	39	3.442568302154541
385	Mallorca	39	3.442568302154541
1083	gerburg	39	3.442568302154541
900	deutschland	39	3.442568302154541
70	Berlin	39	3.442568302154541
719	augsburg	39	3.442568302154541
520	Schweiz	39	3.442568302154541
1028	frankreich	39	3.442568302154541
12	Amerika	39	3.442568302154541
1125	gymnasium	21	3.4981765747070312
1292	kindergarten	21	3.4981765747070312
1634	praxis	21	3.4981765747070312
1805	sophies	21	3.4981765747070312
2069	zukunft	21	3.4981765747070312
1744	schulen	21	3.4981765747070312
1804	sophie	21	3.4981765747070312
1290	kinder	21	3.4981765747070312
1778	semester	21	3.4981765747070312
0	Abitur	21	3.4981765747070312
145	Doktorarbeit	21	3.4981765747070312
586	Uni	21	3.4981765747070312
344	Kongress	21	3.4981765747070312
551	Studium	21	3.4981765747070312
529	Seminar	21	3.4981765747070312
1841	symptome	25	3.5093135833740234
1474	meningitis	25	3.5093135833740234
1815	stadium	25	3.5093135833740234
1613	patientin	25	3.5093135833740234
1611	patient	25	3.5093135833740234
1612	patienten	25	3.5093135833740234
901	diabetes	25	3.5093135833740234
1842	symptomen	25	3.5093135833740234
1206	infektion	25	3.5093135833740234
1891	tumor	25	3.5093135833740234
681	anja	44	3.552515745162964
284	Hund	44	3.552515745162964
57	Beda	44	3.552515745162964
913	dominik	44	3.552515745162964
794	biermann	44	3.552515745162964
1548	natascha	44	3.552515745162964
914	dominikus	44	3.552515745162964
835	bärwald	44	3.552515745162964
1170	henriette	44	3.552515745162964
672	altmann	44	3.552515745162964
1073	gehrau	44	3.552515745162964
1883	traudels	44	3.552515745162964
252	Hanni	44	3.552515745162964
1882	traudel	44	3.552515745162964
934	ehemann	44	3.552515745162964
1220	isabel	44	3.552515745162964
2046	wuff	44	3.552515745162964
1791	sieglind	44	3.552515745162964
1428	malzhahn	44	3.552515745162964
931	eh	44	3.552515745162964
929	edeltraud	44	3.552515745162964
926	dünker	44	3.552515745162964
819	braunwald	44	3.552515745162964
2054	zabel	44	3.552515745162964
143	Dodo	44	3.552515745162964
1421	mackebrandt	44	3.552515745162964
1419	maasmann	44	3.552515745162964
1318	konstantin	44	3.552515745162964
1190	holvart	44	3.552515745162964
2028	wissmann	44	3.552515745162964
386	Mama	44	3.552515745162964
582	Tönjes	44	3.552515745162964
683	annabel	44	3.552515745162964
197	Filou	44	3.552515745162964
710	aufermann	44	3.552515745162964
1141	harkenroth	44	3.552515745162964
547	Stephan	44	3.552515745162964
1923	uwe	44	3.552515745162964
1107	gottfried	44	3.552515745162964
1108	gottlieb	44	3.552515745162964
1044	fräulein	44	3.552515745162964
335	Klau	44	3.552515745162964
1686	rosmaries	44	3.552515745162964
1687	roswitha	44	3.552515745162964
1843	sönke	44	3.552515745162964
1259	jäschke	44	3.552515745162964
1697	römer	44	3.552515745162964
1117	großmama	44	3.552515745162964
765	bernadette	44	3.552515745162964
1685	rosmarie	44	3.552515745162964
2082	Änni	44	3.552515745162964
397	Marieluise	44	3.552515745162964
688	annette	44	3.552515745162964
1278	katinka	44	3.552515745162964
1248	johannes	44	3.552515745162964
1156	heidis	44	3.552515745162964
1155	heidi	44	3.552515745162964
478	Pony	44	3.552515745162964
971	erdmann	44	3.552515745162964
182	Evi	44	3.552515745162964
1088	gertrud	44	3.552515745162964
684	annabell	44	3.552515745162964
686	anneka	44	3.552515745162964
461	Papa	44	3.552515745162964
1722	schikedanz	44	3.552515745162964
75	Besserung	9	3.5567896366119385
262	Heilung	9	3.5567896366119385
95	Bruch	9	3.5567896366119385
381	Lungenentzündung	9	3.5567896366119385
778	beschwerden	9	3.5567896366119385
342	Komplikation	9	3.5567896366119385
795	bindung	9	3.5567896366119385
134	Depression	9	3.5567896366119385
976	erkranken	9	3.5567896366119385
361	Lebensgefahr	9	3.5567896366119385
80	Bewusstsein	9	3.5567896366119385
692	ansprechbar	9	3.5567896366119385
273	Herzstillstand	9	3.5567896366119385
350	Krankheit	9	3.5567896366119385
341	Koma	9	3.5567896366119385
97	Brustkrebs	9	3.5567896366119385
176	Erkrankung	9	3.5567896366119385
579	Trennung	9	3.5567896366119385
177	Erkältung	9	3.5567896366119385
234	Gesundheit	9	3.5567896366119385
1726	schlaganfall	9	3.5567896366119385
1389	leukämie	9	3.5567896366119385
552	Sturz	9	3.5567896366119385
1095	gesund	9	3.5567896366119385
190	Fehlgeburt	9	3.5567896366119385
196	Fieber	9	3.5567896366119385
219	Genesung	9	3.5567896366119385
2085	Übelkeit	9	3.5567896366119385
887	davongetragen	9	3.5567896366119385
213	Geburt	9	3.5567896366119385
3	Adoption	9	3.5567896366119385
1	Abtreibung	9	3.5567896366119385
1114	grippe	9	3.5567896366119385
514	Scheidung	9	3.5567896366119385
519	Schwangerschaft	9	3.5567896366119385
174	Entzündung	9	3.5567896366119385
1264	kaiserschnitt	9	3.5567896366119385
589	Unterleibsschmerz	9	3.5567896366119385
1320	kopfschmerzen	9	3.5567896366119385
1072	gehirnerschütterung	9	3.5567896366119385
1747	schwanger	9	3.5567896366119385
1600	operieren	9	3.5567896366119385
1323	krank	9	3.5567896366119385
753	belastung	9	3.5567896366119385
54	Bauchschmerz	9	3.5567896366119385
813	blutverlust	9	3.5567896366119385
601	Verletzung	9	3.5567896366119385
454	Operation	9	3.5567896366119385
1326	krankheit	9	3.5567896366119385
1766	seelisch	9	3.5567896366119385
812	blutuntersuchung	27	3.5881669521331787
215	Gebärmutter	27	3.5881669521331787
1915	untersuchungsliege	27	3.5881669521331787
811	blutprobe	27	3.5881669521331787
809	blutdruck	27	3.5881669521331787
805	blinddarm	27	3.5881669521331787
1900	ultraschalluntersuchung	27	3.5881669521331787
1899	ultraschall	27	3.5881669521331787
798	biopsie	27	3.5881669521331787
231	Geschwulst	27	3.5881669521331787
810	blutgruppe	27	3.5881669521331787
159	Eileiter	27	3.5881669521331787
1476	metastasen	27	3.5881669521331787
136	Diagnose	27	3.5881669521331787
1913	untersuchen	27	3.5881669521331787
705	arzttasche	27	3.5881669521331787
590	Untersuchung	27	3.5881669521331787
357	Labor	27	3.5881669521331787
89	Blutbild	27	3.5881669521331787
90	Blutprobe	27	3.5881669521331787
564	Test	27	3.5881669521331787
486	Puls	27	3.5881669521331787
1914	untersucht	27	3.5881669521331787
548	Stethoskop	27	3.5881669521331787
610	Virus	27	3.5881669521331787
1701	rückenmark	27	3.5881669521331787
1698	röntgen	27	3.5881669521331787
745	behandlungsliege	27	3.5881669521331787
464	Patientenakte	27	3.5881669521331787
58	Befund	27	3.5881669521331787
241	Gregor	13	3.5936641693115234
247	Hallberg	13	3.5936641693115234
239	Grabow	13	3.5936641693115234
578	Trautmann	13	3.5936641693115234
588	Unterholzner	13	3.5936641693115234
1654	rechenbach	13	3.5936641693115234
307	Joachim	13	3.5936641693115234
1638	pöhlmann	13	3.5936641693115234
248	Hamann	13	3.5936641693115234
238	Grabmann	13	3.5936641693115234
450	Obermayer	13	3.5936641693115234
1741	schubert	13	3.5936641693115234
604	Verwaltungsdirektor	13	3.5936641693115234
1627	philipp	13	3.5936641693115234
615	Wagner	13	3.5936641693115234
1737	schorsch	13	3.5936641693115234
469	Peter	13	3.5936641693115234
1390	leutner	13	3.5936641693115234
568	Thiel	13	3.5936641693115234
531	Siegfried	13	3.5936641693115234
1368	lauterbach	13	3.5936641693115234
545	Steinbach	13	3.5936641693115234
503	Rolf	13	3.5936641693115234
1713	sanhöver	13	3.5936641693115234
221	Georg	13	3.5936641693115234
223	Gercke	13	3.5936641693115234
484	Professor	13	3.5936641693115234
1397	liesbeth	13	3.5936641693115234
225	Gerhard	13	3.5936641693115234
1673	rittberg	13	3.5936641693115234
1720	scheibler	13	3.5936641693115234
227	Gerrit	13	3.5936641693115234
471	Petersen	13	3.5936641693115234
832	buchmann	13	3.5936641693115234
470	Petermann	13	3.5936641693115234
869	dallberg	13	3.5936641693115234
1392	lichtenberg	13	3.5936641693115234
226	Gerhardt	13	3.5936641693115234
617	Walther	13	3.5936641693115234
624	Weißenberger	13	3.5936641693115234
622	Wehrmann	13	3.5936641693115234
278	Holger	13	3.5936641693115234
279	Holm	13	3.5936641693115234
280	Holzer	13	3.5936641693115234
281	Holzhauer	13	3.5936641693115234
282	Hornbach	13	3.5936641693115234
799	birkert	13	3.5936641693115234
358	Laufenberg	13	3.5936641693115234
1459	maximilians	13	3.5936641693115234
283	Horst	13	3.5936641693115234
1449	martensen	13	3.5936641693115234
1465	mehring	13	3.5936641693115234
1532	münchen	13	3.5936641693115234
339	Kollege	13	3.5936641693115234
338	Knut	13	3.5936641693115234
1478	mettner	13	3.5936641693115234
328	Kellermann	13	3.5936641693115234
327	Kayser	13	3.5936641693115234
1483	miehlke	13	3.5936641693115234
320	Karlheinz	13	3.5936641693115234
747	behnisch	13	3.5936641693115234
345	Kornmeier	13	3.5936641693115234
831	brügge	13	3.5936641693115234
371	Lindau	13	3.5936641693115234
270	Herr	13	3.5936641693115234
319	Karina	13	3.5936641693115234
625	Weller	13	3.5936641693115234
626	Wilhelm	13	3.5936641693115234
442	Norbert	13	3.5936641693115234
420	Metzler	13	3.5936641693115234
417	Meisner	13	3.5936641693115234
255	Hartwig	13	3.5936641693115234
631	Zeller	13	3.5936641693115234
256	Hasso	13	3.5936641693115234
372	Lindhorst	13	3.5936641693115234
416	Meinhardt	13	3.5936641693115234
1593	ohlsen	13	3.5936641693115234
642	aberle	13	3.5936641693115234
656	albertz	13	3.5936641693115234
657	albrecht	13	3.5936641693115234
1781	senftleben	13	3.5936641693115234
391	Marcus	13	3.5936641693115234
379	Ludolf	13	3.5936641693115234
264	Heinz	13	3.5936641693115234
669	allwoerden	13	3.5936641693115234
411	Maximilian	13	3.5936641693115234
246	Götz	13	3.5936641693115234
515	Schirmbeck	13	3.5936641693115234
141	Direktor	13	3.5936641693115234
1043	frommhold	13	3.5936641693115234
156	Eckart	13	3.5936641693115234
155	Durbach	13	3.5936641693115234
144	Doktor	13	3.5936641693115234
96	Brunner	13	3.5936641693115234
925	döhring	13	3.5936641693115234
142	Dirk	13	3.5936641693115234
1153	heideck	13	3.5936641693115234
1154	heidelinde	13	3.5936641693115234
139	Dieter	13	3.5936641693115234
137	Diederich	13	3.5936641693115234
1087	gerstner	13	3.5936641693115234
59	Behrmann	13	3.5936641693115234
1084	gerlinde	13	3.5936641693115234
1003	fechner	13	3.5936641693115234
1189	holtenau	13	3.5936641693115234
110	Chef	13	3.5936641693115234
978	ermendorf	13	3.5936641693115234
55	Baumann	13	3.5936641693115234
1979	wallberger	13	3.5936641693115234
39	Arnold	13	3.5936641693115234
1178	hillenberg	13	3.5936641693115234
71	Bernhardine	13	3.5936641693115234
1098	geßler	13	3.5936641693115234
131	Darinka	13	3.5936641693115234
38	Arno	13	3.5936641693115234
37	Arndt	13	3.5936641693115234
125	Cornelius	13	3.5936641693115234
1168	hellbrügg	13	3.5936641693115234
950	ellbrecht	13	3.5936641693115234
120	Claudius	13	3.5936641693115234
1994	wehring	13	3.5936641693115234
7	Alfred	13	3.5936641693115234
1987	wartenstein	13	3.5936641693115234
6	Adrian	13	3.5936641693115234
94	Brenner	13	3.5936641693115234
1133	halberstett	13	3.5936641693115234
1132	hahnfeld	13	3.5936641693115234
84	Birgit	13	3.5936641693115234
903	diederichs	13	3.5936641693115234
179	Esther	13	3.5936641693115234
2029	wittkowski	13	3.5936641693115234
893	denhard	13	3.5936641693115234
1143	harmsen	13	3.5936641693115234
68	Bergmann	13	3.5936641693115234
69	Bergmeier	13	3.5936641693115234
93	Brauneck	13	3.5936641693115234
183	Ewald	13	3.5936641693115234
1138	handtuch	23	3.601818561553955
1894	tüte	23	3.601818561553955
1847	tablette	23	3.601818561553955
655	aktenkoffer	23	3.601818561553955
1299	kittel	23	3.601818561553955
1312	koffern	23	3.601818561553955
1857	tasse	23	3.601818561553955
1848	tabletten	23	3.601818561553955
1137	handtasche	23	3.601818561553955
1194	hunderttausend	35	3.6072144508361816
1937	verdient	35	3.6072144508361816
1276	kasse	35	3.6072144508361816
217	Geld	35	3.6072144508361816
602	Versicherung	35	3.6072144508361816
296	Jahr	35	3.6072144508361816
675	anerkennung	35	3.6072144508361816
429	Monat	35	3.6072144508361816
2095	überweise	35	3.6072144508361816
1807	sorgerecht	35	3.6072144508361816
693	anteil	35	3.6072144508361816
1936	verdienen	35	3.6072144508361816
180	Euro	35	3.6072144508361816
951	ellen	30	3.644164562225342
952	ellens	30	3.644164562225342
1683	rosen	30	3.644164562225342
822	breken	30	3.644164562225342
823	bremen	30	3.644164562225342
1102	gläschen	30	3.644164562225342
1881	torsten	30	3.644164562225342
1060	garen	30	3.644164562225342
1287	kersten	30	3.644164562225342
1340	körner	30	3.644164562225342
1328	krebsen	30	3.644164562225342
841	carmen	30	3.644164562225342
1402	lingen	30	3.644164562225342
1984	wangen	30	3.644164562225342
1041	friesen	30	3.644164562225342
918	dorsten	30	3.644164562225342
678	anger	30	3.644164562225342
1964	volker	30	3.644164562225342
1196	höhlenfisch	30	3.644164562225342
1836	stäuber	30	3.644164562225342
1298	kissen	30	3.644164562225342
1862	teller	30	3.644164562225342
1393	lider	30	3.644164562225342
1344	laborwagen	30	3.644164562225342
1441	maren	30	3.644164562225342
1247	jochen	30	3.644164562225342
1498	mittags	16	3.677733898162842
611	Visite	16	3.677733898162842
1538	nachmittags	16	3.677733898162842
1537	nachmittag	16	3.677733898162842
1536	nachher	16	3.677733898162842
1539	nachmittagssprechstunde	16	3.677733898162842
1512	montagmorgen	16	3.677733898162842
1513	morgen	16	3.677733898162842
1499	mittagspause	16	3.677733898162842
1511	montag	16	3.677733898162842
1540	nachtdienst	16	3.677733898162842
1496	mittag	16	3.677733898162842
1814	sprechstunde	16	3.677733898162842
639	abend	16	3.677733898162842
699	arbeitstag	16	3.677733898162842
640	abends	16	3.677733898162842
1501	mittwoch	16	3.677733898162842
643	abholen	16	3.677733898162842
1514	morgens	16	3.677733898162842
1639	pünktlich	16	3.677733898162842
538	Sonntag	16	3.677733898162842
263	Heimweg	16	3.677733898162842
1968	vormittag	16	3.677733898162842
149	Donnerstag	16	3.677733898162842
1969	vormittags	16	3.677733898162842
1160	heimfahrt	16	3.677733898162842
206	Freitag	16	3.677733898162842
191	Feierabend	16	3.677733898162842
1159	heim	16	3.677733898162842
943	einliefern	16	3.677733898162842
1970	vormittagssprechstunde	16	3.677733898162842
1161	heimkommen	16	3.677733898162842
258	Hausbesuch	16	3.677733898162842
1094	gestern	16	3.677733898162842
1176	heute	16	3.677733898162842
1708	samstag	16	3.677733898162842
2094	übermorgen	16	3.677733898162842
867	daheim	16	3.677733898162842
904	dienstag	16	3.677733898162842
1101	gleich	16	3.677733898162842
2068	zuhause	16	3.677733898162842
1162	heimwärts	16	3.677733898162842
1770	seit	24	3.8090686798095703
1055	fürs	24	3.8090686798095703
1105	glücklicherweise	24	3.8090686798095703
1134	halbwegs	24	3.8090686798095703
1771	seitdem	24	3.8090686798095703
9	Allgemeinzustand	24	3.8090686798095703
1768	sehr	24	3.8090686798095703
1742	schuld	24	3.8090686798095703
1592	oft	24	3.8090686798095703
1215	insgeheim	24	3.8090686798095703
2042	womöglich	24	3.8090686798095703
1693	rundherum	24	3.8090686798095703
2044	worum	24	3.8090686798095703
1581	nun	24	3.8090686798095703
1777	selten	24	3.8090686798095703
1583	nämlich	24	3.8090686798095703
1775	selbstverständlich	24	3.8090686798095703
1124	gut	24	3.8090686798095703
2093	überhaupt	24	3.8090686798095703
2092	überdies	24	3.8090686798095703
1587	ob	24	3.8090686798095703
1588	obendrein	24	3.8090686798095703
1774	selbstmordversuch	24	3.8090686798095703
2090	öfter	24	3.8090686798095703
641	aber	24	3.8090686798095703
1591	obgleich	24	3.8090686798095703
1053	für	24	3.8090686798095703
1671	richtig	24	3.8090686798095703
1204	indessen	24	3.8090686798095703
